program_status_id,program_status,student_id,course_id,course_grade,course_points,semester
17471,Graduated,21509,10,,10.5,2019-2
17472,Graduated,21539,307,,0,2018-1
17473,Graduated,21539,24,,10.5,2018-1
17474,Graduated,21539,118,,10.5,2018-2
17475,Graduated,21539,16,,7.5,2018-2
17476,Graduated,21539,2,,6,2019-1
17477,Graduated,21539,5,,9,2019-1
17478,Graduated,21539,156,,10.5,2019-2
17479,Graduated,21539,90,,7.5,2019-2
17480,Graduated,21539,12,,3.5,2018-2
17481,Graduated,21539,25,,9,2019-1
17482,Graduated,21539,7,,9,2019-2
17483,Graduated,21539,20,,9,2019-2
17484,Graduated,21539,10,,6,2019-2
17485,Graduated,21539,304,,0,0000-1
17486,Graduated,21539,1,,9,2018-2
17487,Graduated,21539,6,,11.25,2019-1
17488,Graduated,21539,8,,7.5,2019-2
17489,Graduated,21539,27,,7.5,2018-1
17490,Graduated,21539,117,,10.5,2018-1
17491,Graduated,21539,17,,6,2018-2
17492,Graduated,21539,22,,9,2019-1
17493,Graduated,21539,23,,10.5,2019-1
17494,Graduated,21539,14,,9,2019-2
17495,Graduated,21539,300,,0,0000-1
17496,Graduated,21539,3,,9,2018-1
17497,Graduated,21539,4,,9,2018-1
17498,Graduated,21539,103,,0,2018-1
17499,Graduated,21539,26,,10.5,2018-2
17500,Graduated,21539,301,,0,0000-1
17501,Graduated,21539,11,,7.5,2018-1
17502,Graduated,21539,13,,6,2018-2
17503,In Process,21570,3,,0,2018-1
17504,In Process,21570,27,,0,2018-2
17505,In Process,21570,118,,10.5,2018-2
17506,In Process,21570,304,,0,0000-1
17507,In Process,21570,3,,0,2019-1
17508,In Process,21570,6,,10.5,2019-1
17509,In Process,21570,22,,6,2021-1
17510,In Process,21570,97,,0,2021-2
17511,In Process,21570,117,,0,2018-1
17512,In Process,21570,27,,7.5,2019-1
17513,In Process,21570,16,,0,2019-2
17514,In Process,21570,16,,,2021-2
17515,In Process,21570,24,,,2018-1
17516,In Process,21570,26,,9,2018-2
17517,In Process,21570,4,,0,2019-1
17518,In Process,21570,24,,9,2019-2
17519,In Process,21570,16,,0,2020-2
17520,In Process,21570,300,,0,2021-2
17521,In Process,21570,301,,0,0000-1
17522,In Process,21570,27,,0,2018-1
17523,In Process,21570,11,,6,2018-1
17524,In Process,21570,10,,0,2018-2
17525,In Process,21570,10,,0,2019-2
17526,In Process,21570,1,,0,2021-1
17527,In Process,21570,4,,0,2018-1
17528,In Process,21570,24,,0,2019-1
17529,In Process,21570,117,,7.5,2019-2
17530,Terminated,21597,304,,0,0000-1
17531,Terminated,21597,11,,4.5,2018-1
17532,Terminated,21597,10,,0,2019-1
17533,Terminated,21597,38,,0,2019-2
17534,Terminated,21597,54,,7.5,2018-1
17535,Terminated,21597,11,,9,2018-2
17536,Terminated,21597,27,,0,2019-1
17537,Terminated,21597,118,,,2020-2
17538,Terminated,21597,38,,0,2020-2
17539,Terminated,21597,24,,6,2018-1
17540,Terminated,21597,10,,,2018-2
17541,Terminated,21597,3,,0,2019-1
17542,Terminated,21597,90,,,2019-2
17543,Terminated,21597,118,,4.5,2019-2
17544,Terminated,21597,13,,0,2019-1
17545,Terminated,21597,301,,0,0000-1
17546,Terminated,21597,26,,0,2018-2
17547,Terminated,21597,26,,3,2019-1
17548,Terminated,21597,1,,10.5,2018-2
17549,Terminated,21597,4,,0,2019-1
17550,Terminated,21597,26,,,2020-2
17551,In Process,21618,16,,,2022-2
17552,In Process,21618,5,,6,2022-1
17553,In Process,21618,27,,7.5,2022-1
17554,In Process,21618,90,,11.25,2022-1
17555,In Process,21618,118,,,2022-2
17556,In Process,21618,270,,,2022-2
17557,In Process,21618,11,,9,2022-1
17558,In Process,21618,26,,9,2022-1
17559,In Process,21618,117,,,2022-2
17560,In Process,21618,156,,7.5,2022-1
17561,In Process,21618,14,,,2022-2
17562,Terminated,21629,4,,0,2018-1
17563,Terminated,21629,11,,,2018-2
17564,Terminated,21629,3,,0,2018-1
17565,Terminated,21629,27,,0,2018-1
17566,Terminated,21629,117,,0,2018-1
17567,Terminated,21629,27,,,2018-2
17568,In Process,21635,304,,0,0000-1
17569,In Process,21635,4,,0,2018-1
17570,In Process,21635,3,,0,2018-1
17571,In Process,21635,11,,4.5,2018-2
17572,In Process,21635,97,,6,2019-1
17573,In Process,21635,16,,0,2020-2
17574,In Process,21635,12,,3,2020-3
17575,In Process,21635,22,,6,2021-1
17576,In Process,21635,156,,4.5,2021-2
17577,In Process,21635,27,,0,2018-1
17578,In Process,21635,24,,3,2018-1
17579,In Process,21635,97,,0,2018-2
17580,In Process,21635,4,,6,2018-3
17581,In Process,21635,1,,7.5,2020-2
17582,In Process,21635,5,,9,2020-3
17583,In Process,21635,13,,7.5,2020-3
17584,In Process,21635,301,,0,0000-1
17585,In Process,21635,3,,4.5,2018-3
17586,In Process,21635,3,,7.5,2019-1
17587,In Process,21635,14,,10.5,2020-3
17588,In Process,21635,16,,3,2021-2
17589,In Process,21635,94,,7.5,2021-2
17590,In Process,21635,16,,,2022-2
17591,In Process,21635,11,,10.5,2019-1
17592,In Process,21635,118,,6,2019-2
17593,In Process,21635,90,,6,2020-1
17594,In Process,21635,24,,7.5,2020-1
17595,In Process,21635,26,,9,2020-1
17596,In Process,21635,117,,10.5,2020-2
17597,In Process,21635,17,,6,2020-2
17598,In Process,21635,6,,11.25,2021-1
17599,In Process,21635,10,,3,2021-1
17600,In Process,21635,117,,0,2018-1
17601,In Process,21635,11,,3,2018-1
17602,In Process,21635,27,,0,2018-2
17603,In Process,21635,27,,7.5,2019-1
17604,In Process,21635,24,,3,2019-2
17605,In Process,21635,90,,0,2019-2
17606,Terminated,21673,3,,0,2018-1
17607,Terminated,21673,117,,0,2018-1
17608,Terminated,21673,11,,0,2018-1
17609,Terminated,21673,304,,0,0000-1
17610,Terminated,21673,301,,0,0000-1
17611,Terminated,21673,27,,0,2018-1
17612,Terminated,21673,4,,0,2018-1
17613,Terminated,21673,24,,0,2018-1
17614,Graduated,21681,11,,0,2018-1
17615,Graduated,21681,24,,10.5,2018-1
17616,Graduated,21681,11,,9,2018-2
17617,Graduated,21681,156,,9,2019-2
17618,Graduated,21681,10,,10.5,2020-1
17619,Graduated,21681,20,,11.25,2020-2
17620,Graduated,21681,22,,7.5,2019-1
17621,Graduated,21681,7,,10.5,2019-2
17622,Graduated,21681,13,,10.5,2019-2
17623,Graduated,21681,301,,0,0000-1
17624,Graduated,21681,17,,7.5,2018-2
17625,Graduated,21681,103,,0,2018-3
17626,Graduated,21681,25,,10.5,2019-1
17627,Graduated,21681,90,,10.5,2020-1
17628,Graduated,21681,4,,7.5,2018-1
17629,Graduated,21681,16,,6,2018-2
17630,Graduated,21681,304,,0,0000-1
17631,Graduated,21681,117,,9,2018-1
17632,Graduated,21681,1,,10.5,2018-2
17633,Graduated,21681,307,,0,2018-3
17634,Graduated,21681,26,,10.5,2019-1
17635,Graduated,21681,8,,10.5,2019-2
17636,Graduated,21681,14,,10.5,2020-1
17637,Graduated,21681,27,,7.5,2018-1
17638,Graduated,21681,3,,9,2018-1
17639,Graduated,21681,23,,6,2019-1
17640,Graduated,21681,2,,6,2019-1
17641,Graduated,21681,5,,9,2019-1
17642,Graduated,21681,12,,4,2019-2
17643,Graduated,21681,118,,11.25,2019-2
17644,Graduated,21681,6,,12,2020-1
17645,Graduated,21712,11,,6,2018-1
17646,Graduated,21712,2,,6,2019-1
17647,Graduated,21712,90,,6,2019-2
17648,Graduated,21712,54,,10.5,2018-1
17649,Graduated,21712,6,,9,2019-1
17650,Graduated,21712,22,,7.5,2019-1
17651,Graduated,21712,17,,0,2019-2
17652,Graduated,21712,14,,9,2020-1
17653,Graduated,21712,10,,9,2020-1
17654,Graduated,21712,27,,10.5,2018-1
17655,Graduated,21712,118,,11.25,2018-2
17656,Graduated,21712,23,,10.5,2019-1
17657,Graduated,21712,3,,10.5,2019-1
17658,Graduated,21712,8,,7.5,2019-2
17659,Graduated,21712,304,,0,0000-1
17660,Graduated,21712,117,,9,2018-1
17661,Graduated,21712,4,,6,2018-1
17662,Graduated,21712,24,,10.5,2018-2
17663,Graduated,21712,1,,10.5,2019-2
17664,Graduated,21712,16,,7.5,2018-2
17665,Graduated,21712,13,,6,2018-2
17666,Graduated,21712,25,,11.25,2019-1
17667,Graduated,21712,20,,11.25,2019-2
17668,Graduated,21712,301,,0,2018-1
17669,Graduated,21712,12,,2.5,2018-2
17670,Graduated,21712,26,,10.5,2018-2
17671,Graduated,21712,7,,10.5,2019-2
17672,Graduated,21712,156,,9,2020-1
17673,Graduated,21712,97,,11.25,2020-1
17674,Graduated,21741,27,,0,2018-1
17675,Graduated,21741,118,,7.5,2018-2
17676,Graduated,21741,17,,10.5,2019-2
17677,Graduated,21741,2,,4.5,2020-1
17678,Graduated,21741,5,,7.5,2020-1
17679,Graduated,21741,2,,7.5,2021-1
17680,Graduated,21741,20,,11.25,2021-2
17681,Graduated,21741,27,,7.5,2018-2
17682,Graduated,21741,23,,9,2020-1
17683,Graduated,21741,25,,11.25,2020-1
17684,Graduated,21741,7,,6,2020-2
17685,Graduated,21741,97,,0,2020-2
17686,Graduated,21741,304,,0,0000-1
17687,Graduated,21741,301,,0,0000-1
17688,Graduated,21741,301,,0,2018-2
17689,Graduated,21741,3,,9,2018-3
17690,Graduated,21741,4,,6,2018-3
17691,Graduated,21741,6,,10.5,2019-1
17692,Graduated,21741,24,,7.5,2019-1
17693,Graduated,21741,13,,6,2019-1
17694,Graduated,21741,1,,9,2019-2
17695,Graduated,21741,22,,9,2020-1
17696,Graduated,21741,14,,9,2020-1
17697,Graduated,21741,307,,0,2020-2
17698,Graduated,21741,8,,9,2020-2
17699,Graduated,21741,117,,0,2018-1
17700,Graduated,21741,26,,10.5,2018-2
17701,Graduated,21741,117,,7.5,2018-3
17702,Graduated,21741,12,,4,2019-1
17703,Graduated,21741,22,,0,2019-1
17704,Graduated,21741,16,,7.5,2019-2
17705,Graduated,21741,90,,6,2019-2
17706,Graduated,21741,156,,10.5,2019-3
17707,Graduated,21741,4,,0,2018-1
17708,Graduated,21741,11,,6,2018-1
17709,Graduated,21741,54,,6,2018-1
17710,Graduated,21741,10,,6,2019-1
17711,Graduated,21741,94,,9,2020-2
17712,Terminated,21779,304,,0,0000-1
17713,Terminated,21780,117,,0,2019-2
17714,Terminated,21780,304,,0,0000-1
17715,Terminated,21780,27,,0,2018-1
17716,Terminated,21780,54,,7.5,2019-2
17717,Terminated,21780,300,,0,0000-1
17718,Terminated,21780,301,,0,2018-1
17719,Terminated,21780,54,,0,2018-1
17720,Terminated,21780,4,,0,2018-1
17721,Terminated,21780,11,,0,2018-1
17722,Terminated,21780,117,,0,2018-1
17723,Terminated,21780,301,,,2019-2
17724,Terminated,21780,11,,0,2019-2
17725,Dropped,21792,304,,0,2018-1
17726,Dropped,21792,27,,0,2018-1
17727,Dropped,21792,11,,0,2018-1
17728,Dropped,21792,300,,0,2018-1
17729,Dropped,21792,307,,,2018-1
17730,In Process,21797,24,,0,0000-1
17731,In Process,21797,11,,11.25,2021-1
17732,In Process,21797,27,,0,0000-1
17733,In Process,21797,22,,0,0000-1
17734,In Process,21797,1,,0,0000-1
17735,In Process,21797,26,,0,0000-1
17736,In Process,21797,202,,0,0000-1
17737,In Process,21797,94,,0,0000-1
17738,In Process,21797,4,,9,2021-1
17739,In Process,21797,117,,0,0000-1
17740,In Process,21797,3,,0,0000-1
17741,In Process,21797,90,,0,2021-1
17742,In Process,21797,6,,0,0000-1
17743,In Process,21797,14,,9,2021-1
17744,Graduated,21811,27,,6,2018-1
17745,Graduated,21811,117,,7.5,2018-3
17746,Graduated,21811,22,,6,2019-1
17747,Graduated,21811,118,,9,2019-2
17748,Graduated,21811,7,,3,2020-2
17749,Graduated,21811,2,,6,2021-1
17750,Graduated,21811,117,,0,2018-1
17751,Graduated,21811,26,,6,2018-2
17752,Graduated,21811,3,,6,2019-1
17753,Graduated,21811,16,,6,2019-2
17754,Graduated,21811,2,,4.5,2020-1
17755,Graduated,21811,13,,6,2020-2
17756,Graduated,21811,5,,7.5,2021-1
17757,Graduated,21811,156,,6,2021-2
17758,Graduated,21811,11,,3,2018-1
17759,Graduated,21811,16,,3,2018-2
17760,Graduated,21811,24,,7.5,2018-2
17761,Graduated,21811,23,,9,2020-1
17762,Graduated,21811,12,,3,2020-2
17763,Graduated,21811,307,,0,2021-2
17764,Graduated,21811,8,,9,2021-2
17765,Graduated,21811,4,,4.5,2018-3
17766,Graduated,21811,8,,3,2020-2
17767,Graduated,21811,4,,0,2020-2
17768,Graduated,21811,6,,12,2021-1
17769,Graduated,21811,54,,6,2018-1
17770,Graduated,21811,1,,7.5,2019-2
17771,Graduated,21811,90,,0,2019-2
17772,Graduated,21811,25,,11.25,2020-1
17773,Graduated,21811,4,,9,2020-3
17774,Graduated,21811,17,,9,2020-3
17775,Graduated,21811,20,,12,2021-2
17776,Graduated,21811,301,,0,2018-1
17777,Graduated,21811,4,,3,2018-1
17778,Graduated,21811,11,,7.5,2019-1
17779,Graduated,21811,10,,10.5,2020-3
17780,Graduated,21811,14,,6,2021-1
17781,Graduated,21811,90,,7.5,2021-1
17782,Graduated,21811,7,,9,2021-2
17783,Graduated,21811,97,,10.5,2021-2
17784,Graduated,21811,94,,6,2021-3
17785,In Process,21852,27,,10.5,2018-1
17786,In Process,21852,117,,7.5,2018-1
17787,In Process,21852,16,,9,2018-2
17788,In Process,21852,25,,0,2019-1
17789,In Process,21852,22,,7.5,2019-1
17790,In Process,21852,23,,7.5,2019-1
17791,In Process,21852,8,,10.5,2019-2
17792,In Process,21852,2,,7.5,2020-1
17793,In Process,21852,14,,0,2020-1
17794,In Process,21852,14,,10.5,2020-3
17795,In Process,21852,103,,0,2021-1
17796,In Process,21852,11,,10.5,2018-1
17797,In Process,21852,4,,7.5,2018-1
17798,In Process,21852,1,,10.5,2018-2
17799,In Process,21852,17,,7.5,2018-2
17800,In Process,21852,5,,9,2019-1
17801,In Process,21852,90,,0,2020-1
17802,In Process,21852,12,,,2022-2
17803,In Process,21852,3,,9,2018-1
17804,In Process,21852,12,,1.5,2018-2
17805,In Process,21852,118,,7.5,2018-2
17806,In Process,21852,13,,9,2018-2
17807,In Process,21852,2,,4.5,2019-1
17808,In Process,21852,25,,10.5,2019-2
17809,In Process,21852,20,,10.5,2019-2
17810,In Process,21852,38,,0,2020-1
17811,In Process,21852,38,,12,2020-3
17812,In Process,21852,307,,0,2021-1
17813,In Process,21852,90,,9,2021-1
17814,In Process,21852,24,,6,2018-1
17815,In Process,21852,6,,10.5,2019-1
17816,In Process,21852,90,,0,2019-2
17817,In Process,21852,7,,10.5,2019-2
17818,In Process,21852,156,,7.5,2019-2
17819,In Process,21852,26,,10.5,2020-1
17820,In Process,21852,12,,,2021-3
17821,Graduated,21888,307,,0,2018-2
17822,Graduated,21888,16,,4.5,2018-2
17823,Graduated,21888,17,,12,2019-2
17824,Graduated,21888,2,,7.5,2020-1
17825,Graduated,21888,27,,9,2018-1
17826,Graduated,21888,117,,10.5,2018-1
17827,Graduated,21888,3,,9,2018-1
17828,Graduated,21888,90,,6,2018-2
17829,Graduated,21888,6,,12,2019-1
17830,Graduated,21888,10,,9,2019-1
17831,Graduated,21888,25,,12,2020-1
17832,Graduated,21888,11,,10.5,2018-1
17833,Graduated,21888,24,,9,2018-1
17834,Graduated,21888,17,,0,2018-2
17835,Graduated,21888,1,,7.5,2018-2
17836,Graduated,21888,23,,10.5,2020-1
17837,Graduated,21888,12,,3.5,2018-2
17838,Graduated,21888,13,,7.5,2018-2
17839,Graduated,21888,22,,6,2019-1
17840,Graduated,21888,156,,9,2019-2
17841,Graduated,21888,103,,0,2018-2
17842,Graduated,21888,118,,7.5,2018-2
17843,Graduated,21888,26,,10.5,2019-1
17844,Graduated,21888,14,,10.5,2019-2
17845,Graduated,21888,8,,10.5,2020-2
17846,Graduated,21888,7,,7.5,2020-2
17847,Graduated,21888,4,,10.5,2018-1
17848,Graduated,21888,16,,9,2019-2
17849,Graduated,21888,5,,9,2020-1
17850,Graduated,21888,20,,10.5,2020-2
17851,Dropped,21918,24,,7.5,2018-1
17852,Dropped,21918,54,,0,2018-1
17853,Dropped,21918,117,,0,2018-1
17854,Dropped,21918,4,,0,2018-1
17855,Dropped,21918,11,,0,2018-1
17856,Dropped,21918,27,,0,2018-1
17857,Dropped,21924,16,,10.5,2018-2
17858,Dropped,21924,13,,10.5,2018-2
17859,Dropped,21924,7,,9,2019-2
17860,Dropped,21924,118,,10.5,2018-2
17861,Dropped,21924,22,,10.5,2019-1
17862,Dropped,21924,25,,11.25,2019-1
17863,Dropped,21924,5,,10.5,2019-1
17864,Dropped,21924,12,,2,2018-2
17865,Dropped,21924,6,,11.25,2019-1
17866,Dropped,21924,20,,11.25,2019-2
17867,Dropped,21924,90,,10.5,2019-2
17868,Terminated,21935,301,,0,2018-1
17869,Terminated,21935,54,,3,2018-1
17870,Terminated,21935,304,,0,0000-1
17871,Terminated,21935,117,,0,2018-1
17872,Terminated,21935,300,,0,2018-2
17873,Terminated,21935,97,,9,2018-2
17874,Terminated,21935,27,,0,2018-1
17875,Terminated,21935,4,,0,2019-2
17876,Terminated,21935,94,,11.25,2019-2
17877,Terminated,21935,301,,,2018-2
17878,Terminated,21935,4,,0,2018-1
17879,Terminated,21935,11,,4.5,2018-1
17880,Terminated,21947,301,,0,2019-1
17881,Terminated,21947,27,,4.5,2019-1
17882,Terminated,21947,24,,4.5,2019-2
17883,Terminated,21947,11,,4.5,2019-2
17884,Terminated,21947,11,,4.5,2019-1
17885,Terminated,21947,3,,6,2019-1
17886,Terminated,21947,10,,0,2019-2
17887,Terminated,21954,27,,0,2019-1
17888,Terminated,21954,11,,0,2019-1
17889,Terminated,21954,301,,0,2019-1
17890,Terminated,21954,300,,0,2019-1
17891,Terminated,21954,4,,0,2019-1
17892,Terminated,21954,90,,0,2019-1
17893,Terminated,21960,304,,0,0000-1
17894,Dropped,21961,304,,0,0000-1
17895,Dropped,21961,14,,0,2019-1
17896,Dropped,21961,118,,10.5,2019-2
17897,Dropped,21961,90,,3,2020-1
17898,Dropped,21961,27,,4.5,2019-1
17899,Dropped,21961,117,,0,2019-2
17900,Dropped,21961,24,,10.5,2019-2
17901,Dropped,21961,26,,6,2020-1
17902,Dropped,21961,301,,0,2019-1
17903,Dropped,21961,3,,0,2019-1
17904,Dropped,21961,1,,0,2020-1
17905,Dropped,21961,11,,6,2019-1
17906,Dropped,21973,117,,10.5,2019-2
17907,Dropped,21973,26,,10.5,2019-2
17908,Dropped,21973,3,,0,2020-1
17909,Dropped,21973,38,,0,2020-1
17910,Dropped,21973,156,,0,2020-2
17911,Dropped,21973,118,,4.5,2020-2
17912,Dropped,21973,301,,0,2019-1
17913,Dropped,21973,4,,6,2019-1
17914,Dropped,21973,307,,0,2019-2
17915,Dropped,21973,11,,7.5,2019-2
17916,Dropped,21973,27,,0,2020-1
17917,Dropped,21973,10,,0,2020-2
17918,Dropped,21973,14,,0,2020-1
17919,Dropped,21973,27,,0,2021-1
17920,Dropped,21973,10,,0,2021-1
17921,Dropped,21973,27,,0,2019-1
17922,Dropped,21973,11,,4.5,2019-1
17923,Dropped,21973,24,,9,2019-2
17924,Dropped,21973,3,,4.5,2020-2
17925,Dropped,21973,90,,9,2019-1
17926,Dropped,21973,14,,0,2020-2
17927,Dropped,21973,156,,0,2021-1
17928,Dropped,21973,54,,7.5,2019-1
17929,Dropped,21973,103,,,2019-2
17930,Dropped,21973,1,,10.5,2020-1
17931,Graduated,21998,3,,11.25,2019-1
17932,Graduated,21998,2,,9,2020-1
17933,Graduated,21998,20,,10.5,2020-2
17934,Graduated,21998,14,,9,2020-2
17935,Graduated,21998,304,,0,2019-1
17936,Graduated,21998,4,,10.5,2019-1
17937,Graduated,21998,90,,6,2019-1
17938,Graduated,21998,117,,12,2019-2
17939,Graduated,21998,26,,10.5,2019-2
17940,Graduated,21998,25,,12,2020-2
17941,Graduated,21998,27,,11.25,2019-1
17942,Graduated,21998,16,,11.25,2019-2
17943,Graduated,21998,22,,9,2020-1
17944,Graduated,21998,23,,11.25,2020-1
17945,Graduated,21998,1,,10.5,2020-1
17946,Graduated,21998,118,,10.5,2019-2
17947,Graduated,21998,24,,9,2019-2
17948,Graduated,21998,103,,0,2019-2
17949,Graduated,21998,6,,12,2020-1
17950,Graduated,21998,5,,9,2020-1
17951,Graduated,21998,8,,11.25,2020-2
17952,Graduated,21998,307,,0,2019-2
17953,Graduated,21998,17,,9,2019-2
17954,Graduated,21998,38,,11.25,2020-1
17955,Graduated,21998,7,,12,2020-2
17956,Graduated,21998,156,,9,2020-2
17957,Graduated,21998,11,,9,2019-1
17958,Dropped,22025,24,,9,2019-1
17959,Dropped,22025,54,,3,2019-1
17960,Dropped,22025,4,,3,2019-1
17961,Dropped,22025,301,,0,0000-1
17962,Dropped,22025,16,,0,2019-2
17963,Dropped,22025,3,,7.5,2019-2
17964,Dropped,22025,90,,0,2019-1
17965,Dropped,22025,118,,6,2019-2
17966,Dropped,22025,304,,0,0000-1
17967,Dropped,22025,26,,12,2019-2
17968,Dropped,22025,27,,9,2019-1
17969,Dropped,22025,11,,6,2019-1
17970,Dropped,22025,117,,10.5,2019-2
17971,Dropped,22025,1,,6,2019-2
17972,Graduated,22039,4,,11.25,2019-1
17973,Graduated,22039,6,,12,2021-1
17974,Graduated,22039,22,,11.25,2021-1
17975,Graduated,22039,27,,11.25,2019-1
17976,Graduated,22039,11,,11.25,2019-1
17977,Graduated,22039,16,,11.25,2019-2
17978,Graduated,22039,1,,12,2020-2
17979,Graduated,22039,3,,11.25,2019-1
17980,Graduated,22039,307,,0,2020-2
17981,Graduated,22039,23,,12,2021-1
17982,Graduated,22039,2,,10.5,2021-1
17983,Graduated,22039,156,,10.5,2021-2
17984,Graduated,22039,17,,12,2019-2
17985,Graduated,22039,24,,11.25,2020-1
17986,Graduated,22039,26,,10.5,2020-1
17987,Graduated,22039,10,,12,2020-2
17988,Graduated,22039,103,,0,2020-2
17989,Graduated,22039,5,,10.5,2020-3
17990,Graduated,22039,8,,12,2021-2
17991,Graduated,22039,117,,11.25,2019-2
17992,Graduated,22039,90,,11.25,2020-1
17993,Graduated,22039,25,,12,2020-2
17994,Graduated,22039,14,,12,2020-2
17995,Graduated,22039,118,,11.25,2019-2
17996,Graduated,22039,7,,12,2021-2
17997,Graduated,22039,20,,10.5,2021-2
17998,In Process,22065,3,,7.5,2019-1
17999,In Process,22065,118,,7.5,2019-2
18000,In Process,22065,90,,0,2019-2
18001,In Process,22065,14,,6,2020-2
18002,In Process,22065,1,,6,2020-1
18003,In Process,22065,8,,6,2020-2
18004,In Process,22065,90,,0,2020-2
18005,In Process,22065,38,,0,2021-2
18006,In Process,22065,27,,6,2019-1
18007,In Process,22065,24,,9,2019-2
18008,In Process,22065,17,,7.5,2019-2
18009,In Process,22065,23,,10.5,2020-1
18010,In Process,22065,156,,0,2020-2
18011,In Process,22065,301,,0,2019-1
18012,In Process,22065,94,,,2019-2
18013,In Process,22065,6,,9,2020-1
18014,In Process,22065,10,,,2021-2
18015,In Process,22065,11,,10.5,2019-1
18016,In Process,22065,307,,0,2019-2
18017,In Process,22065,16,,7.5,2019-2
18018,In Process,22065,22,,7.5,2020-1
18019,In Process,22065,2,,3,2020-1
18020,In Process,22065,26,,6,2020-1
18021,In Process,22065,7,,10.5,2020-2
18022,In Process,22065,10,,0,2021-1
18023,In Process,22065,156,,0,2021-1
18024,In Process,22065,4,,9,2019-1
18025,In Process,22065,117,,9,2019-2
18026,In Process,22065,5,,9,2020-1
18027,In Process,22065,25,,12,2020-2
18028,In Process,22065,2,,0,2021-1
18029,Terminated,22096,103,,,2019-1
18030,Terminated,22096,304,,0,0000-1
18031,Terminated,22096,283,,0,2019-1
18032,Terminated,22096,10,,0,2019-1
18033,Terminated,22096,312,,0,2018-3
18034,Terminated,22096,301,,0,2019-1
18035,Terminated,22096,311,,0,2018-3
18036,Terminated,22096,307,,0,2019-1
18037,Terminated,22096,88,,0,2019-1
18038,Terminated,22096,90,,0,2019-1
18039,Dropped,22106,301,,0,0000-1
18040,Dropped,22106,27,,0,2019-1
18041,Dropped,22106,304,,0,0000-1
18042,Dropped,22106,312,,0,2018-3
18043,Dropped,22106,11,,0,2019-1
18044,Dropped,22106,3,,0,2019-1
18045,Dropped,22106,4,,0,2019-1
18046,In Process,22113,11,,9,2019-1
18047,In Process,22113,117,,10.5,2019-2
18048,In Process,22113,16,,9,2019-2
18049,In Process,22113,23,,12,2021-1
18050,In Process,22113,25,,12,2021-1
18051,In Process,22113,301,,0,0000-1
18052,In Process,22113,24,,10.5,2019-1
18053,In Process,22113,3,,7.5,2019-2
18054,In Process,22113,10,,9,2020-1
18055,In Process,22113,307,,0,2021-2
18056,In Process,22113,54,,9,2019-1
18057,In Process,22113,4,,6,2019-1
18058,In Process,22113,118,,10.5,2019-2
18059,In Process,22113,1,,9,2019-2
18060,In Process,22113,90,,9,2019-2
18061,In Process,22113,6,,11.25,2020-1
18062,In Process,22113,22,,9,2020-1
18063,In Process,22113,156,,10.5,2020-1
18064,In Process,22113,14,,7.5,2020-1
18065,In Process,22113,2,,6,2021-1
18066,In Process,22113,5,,6,2022-1
18067,In Process,22113,304,,0,0000-1
18068,In Process,22113,27,,9,2019-1
18069,In Process,22113,26,,9,2019-1
18070,In Process,22113,17,,6,2020-2
18071,In Process,22113,5,,4.5,2021-1
18072,In Process,22113,7,,9,2021-2
18073,In Process,22113,5,,0,2021-3
18074,In Process,22113,20,,,2022-2
18075,In Process,22113,8,,6,2021-2
18076,Dropped,22143,4,,0,2019-1
18077,Dropped,22143,304,,0,0000-1
18078,Dropped,22143,27,,0,2019-1
18079,Dropped,22143,11,,6,2019-1
18080,Dropped,22143,54,,6,2019-1
18081,Terminated,22148,304,,0,0000-1
18082,In Process,22149,16,,,2022-2
18083,In Process,22149,11,,12,2022-1
18084,In Process,22149,27,,12,2022-1
18085,In Process,22149,117,,,2022-2
18086,In Process,22149,270,,11.25,2022-1
18087,In Process,22149,221,,15,2022-1
18088,In Process,22149,118,,,2022-2
18089,In Process,22149,25,,,2022-2
18090,Graduated,22157,1,,9,2019-2
18091,Graduated,22157,14,,7.5,2020-1
18092,Graduated,22157,307,,0,2021-2
18093,Graduated,22157,4,,6,2019-1
18094,Graduated,22157,26,,7.5,2019-1
18095,Graduated,22157,17,,9,2020-2
18096,Graduated,22157,8,,7.5,2021-2
18097,Graduated,22157,20,,12,2021-2
18098,Graduated,22157,11,,9,2019-1
18099,Graduated,22157,118,,7.5,2019-2
18100,Graduated,22157,156,,10.5,2020-1
18101,Graduated,22157,23,,10.5,2021-1
18102,Graduated,22157,301,,0,0000-1
18103,Graduated,22157,27,,10.5,2019-1
18104,Graduated,22157,117,,10.5,2019-2
18105,Graduated,22157,16,,3,2019-2
18106,Graduated,22157,22,,9,2020-1
18107,Graduated,22157,304,,0,0000-1
18108,Graduated,22157,24,,9,2019-1
18109,Graduated,22157,54,,10.5,2019-1
18110,Graduated,22157,90,,9,2019-2
18111,Graduated,22157,16,,9,2020-2
18112,Graduated,22157,3,,7.5,2019-2
18113,Graduated,22157,6,,12,2020-1
18114,Graduated,22157,10,,10.5,2020-1
18115,Graduated,22157,2,,6,2021-1
18116,Graduated,22157,25,,11.25,2021-1
18117,Graduated,22157,5,,6,2021-1
18118,Graduated,22157,7,,9,2021-2
18119,Graduated,22157,103,,0,2021-2
18120,In Process,22187,24,,0,2020-1
18121,In Process,22187,90,,,2020-2
18122,In Process,22187,24,,0,2021-2
18123,In Process,22187,3,,0,2021-2
18124,In Process,22187,90,,0,2021-2
18125,In Process,22187,11,,6,2019-2
